圖名,點名,等級,圖號,標石號碼,標石種類,經度-度,分,秒,緯度-度,分,秒,高程_m,橫坐標_67坐標系統,縱坐標_67坐標系統
大禹嶺,畢祿山,3,9621-2,6368,花崗石,121,20,20.4219,24,12,55.3443,3371.348,284430,2678920
大禹嶺,祖輪山,3,9621-2,6363,花崗石,121,29,59.8517,24,13,21.7650,1599.344,300770,2679780
大禹嶺,椎巴宇山,3,9621-2,6358,花崗石,121,25,41.3485,24,13,59.9268,2272.458,293480,2680930
大禹嶺,東捫岡,3,9621-2,6308,花崗石,121,16,32.5428,24,14,39.9922,2677.964,277990,2682130
大禹嶺,鈴嗚山,3,9621-2,6373,花崗石,121,20,36.5636,24,14,46.2268,3272.343,284880,2682330
大禹嶺,崖上,3,9621-2,6372,花崗石,121,28,6.9227,24,14,53.9077,1548.627,297580,2682610
霧社,武令山,3,9621-3,內補311,觀音石,121,8,41.4407,24,0,17.4718,1579.141,264730,2655570
霧社,巴蘭,3,9621-3,5936,花崗石,121,7,7.1008,24,0,53.0024,1243.282,262060,2656660
霧社,南山,3,9621-3,5946,花崗石,121,4,17.5977,24,0,54.5748,1207.309,257270,2656710
霧社,再生山,3,9621-3,5958,花崗石,121,12,34.3204,24,1,1.7534,2339.152,271310,2656940
霧社,母安山,3,9621-3,5959,花崗石,121,10,27.0794,24,1,51.0377,1474.509,267710,2658450
霧社,關刀山,3,9621-3,內補314,觀音石,121,0,56.5061,24,1,52.0632,2016.510,251590,2658470
霧社,朗土府,3,9621-3,5937,花崗石,121,8,45.2072,24,2,35.2896,1762.330,264830,2659810
霧社,南東眼山,3,9621-3,5947,花崗石,121,5,7.5553,24,2,55.7251,1875.777,258680,2660440
霧社,尾上山,3,9621-3,5939,花崗石,121,13,24.7244,24,3,28.1118,2681.743,272730,2661450
霧社,小出山,3,9621-3,6404,花崗石,121,0,52.0745,24,3,48.5149,1708.777,251470,2662060
霧社,立鷹,3,9621-3,5938,花崗石,121,9,48.8265,24,4,56.9341,2219.104,266630,2664170
霧社,有勝山,3,9621-3,6385,花崗石,121,3,18.7772,24,4,30.0814,2104.834,255610,2663340
霧社,北東眼山,3,9621-3,6384,花崗石,121,7,14.0483,24,4,32.5558,2077.841,262250,2663420
霧社,武良洋,3,9621-3,5940,花崗石,121,13,56.8782,24,5,4.7773,2116.727,273630,2664420
霧社,八東山,3,9621-3,6398,花崗石,121,5,12.3642,24,6,59.8729,1800.543,258810,2667950
霧社,櫻櫻峯,3,9621-3,6387,花崗石,121,13,24.2060,24,7,5.9618,2779.727,272700,2668150
霧社,玉辨山,3,9621-3,6405,花崗石,121,1,3.1123,24,7,7.2306,1874.671,251780,2668170
霧社,濁水山,3,9621-3,6399,花崗石,121,3,33.7333,24,7,21.8951,1847.521,256030,2668620
霧社,白狗,3,9621-3,6386,花崗石,121,9,37.7341,24,7,25.2268,1348.590,266310,2668730
霧社,手比倫,3,9621-3,6397,花崗石,121,7,29.7050,24,7,36.0040,1692.713,262690,2669060
霧社,梅松山,3,9621-3,6392,花崗石,121,13,31.2878,24,9,4.4162,2895.991,272900,2671790
霧社,檜山,3,9621-3,6400,花崗石,121,3,47.4342,24,9,6.2142,2572.938,256420,2671830
霧社,真烈巴,3,9621-3,6391,花崗石,121,11,32.8871,24,9,11.4250,1998.378,269550,2672000
霧社,麻加拉路,3,9621-3,6394,花崗石,121,9,23.8859,24,9,46.3476,1658.162,265910,2673070
霧社,基隆山,3,9621-3,6594,花崗石,121,3,19.2861,24,10,24.5741,2938.445,255620,2674240
霧社,西合歡山,3,9621-3,6390,花崗石,121,14,10.9317,24,10,45.8352,3144.632,274010,2674920
霧社,三錐山,3,9621-3,6396,花崗石,121,8,20.9268,24,11,14.2569,2569.605,264130,2675780
霧社,摩里克安,3,9621-3,6395,花崗石,121,11,5.1689,24,11,32.9214,1752.090,268770,2676360
霧社,松嶺,3,9621-3,6393,花崗石,121,13,1.9919,24,11,36.4536,2426.606,272060,2676470
霧社,馬崙山,3,9621-3,6595,花崗石,121,2,33.7950,24,12,3.1288,2305.380,254330,2677270
霧社,東高山,3,9621-3,6596,花崗石,121,9,31.4160,24,13,34.3107,2745.402,266120,2680090
霧社,波津加,3,9621-3,6583,花崗石,121,0,11.6361,24,13,49.0466,1772.406,250320,2680530
霧社,馬來山,3,9621-3,6597,花崗石,121,4,31.8358,24,13,53.0837,1519.148,257660,2680660
霧社,比壽潭山,3,9621-3,6598,花崗石,121,8,2.6999,24,14,26.6986,2484.945,263610,2681700
梨山,椚岡,3,9621-4,6307,花崗石,121,14,17.2979,24,15,0.0753,2232.247,274180,2682740
梨山,吹上山,3,9621-4,6599,花崗石,121,11,5.7292,24,15,9.3118,2044.042,268770,2683010
梨山,平石山,3,9621-4,6600,花崗石,121,2,26.7406,24,15,9.5453,2216.535,254130,2683010
梨山,宇羅尾山,3,9621-4,6601,花崗石,121,6,3.7077,24,15,41.4347,1865.730,260250,2683990
梨山,鞍安山,3,9621-4,6586,花崗石,121,0,18.1113,24,16,17.9048,2665.980,250510,2685110
梨山,三錐山,3,9621-4,6602,花崗石,121,3,33.9989,24,16,33.6991,2688.835,256030,2685600
梨山,太木山,3,9621-4,6603,花崗石,121,9,2.1516,24,16,43.0981,2809.370,265280,2685890
梨山,大失夫山,3,9621-4,6604,花崗石,121,12,7.3505,24,16,44.5741,1977.153,270510,2685950
梨山,唐呂山,3,9621-4,6605,花崗石,121,6,31.6467,24,17,34.6889,2697.085,261040,2687480
梨山,知馬漢山,3,9621-4,6606,花崗石,121,4,42.1961,24,18,26.2193,2867.958,257950,2689060
梨山,帽子山,3,9621-4,6607,花崗石,121,7,36.6393,24,18,36.2221,2888.773,262870,2689370
梨山,椎論山,3,9621-4,6311,花崗石,121,12,34.8501,24,18,41.2891,2801.247,271280,2689540
梨山,拾丸山,3,9621-4,6608,花崗石,121,3,11.8569,24,18,55.6957,2904.555,255400,2689970
梨山,武加加難山,3,9621-4,6314,花崗石,121,14,29.9269,24,19,4.5868,2658.967,274520,2690260
梨山,斧碗山,3,9621-4,6609,花崗石,121,9,19.6238,24,20,3.2821,3000.144,265770,2692050
梨山,中雪山,3,9621-4,6611,花崗石,121,4,11.6105,24,20,17.7203,3172.761,257090,2692490
梨山,大劍山,3,9621-4,6610,花崗石,121,11,32.3738,24,20,33.8198,3593.788,269510,2693000
梨山,志佳陽山,3,9621-4,6303,花崗石,121,14,35.3676,24,21,34.4466,3288.848,274670,2694870
梨山,頭鷹山,3,9621-4,6612,花崗石,121,7,57.1965,24,21,41.0042,3509.586,263440,2695060
梨山,無名山,3,9621-4,6627,花崗石,121,1,40.1362,24,22,6.5067,2032.092,252820,2695840
梨山,火石山,3,9621-4,6613,花崗石,121,10,0.7897,24,23,1.3455,3309.562,266920,2697530
梨山,西勢山,3,9621-4,6622,花崗石,121,6,6.5791,24,23,18.7058,2773.207,260320,2698060
梨山,老松山,3,9621-4,6625,花崗石,121,2,45.0478,24,23,54.5993,2133.196,254650,2699160
梨山,東陽山,3,9621-4,6624,花崗石,121,5,48.5567,24,24,50.1687,2209.789,259810,2700870
梨山,大安山,3,9621-4,6621,花崗石,121,10,26.7724,24,24,50.5906,2710.280,267650,2700890
梨山,羽利羽利山,3,9621-4,6305,花崗石,121,13,56.0136,24,24,59.4448,3703.380,273550,2701180
梨山,能甲山,3,9621-4,6623,花崗石,121,7,31.0439,24,25,50.9978,2207.071,262700,2702750
梨山,佳仁山,3,9621-4,6615,花崗石,121,4,13.8719,24,26,32.4770,2138.940,257150,2704020
梨山,東洗水山,3,9621-4,6614,花崗石,121,0,59.7537,24,26,54.4770,2247.537,251680,2704700
梨山,三榮山,3,9621-4,6620,花崗石,121,10,17.7916,24,27,31.6663,2869.402,267390,2705850
梨山,加利山,3,9621-4,6619,花崗石,121,12,28.8841,24,27,40.6353,3112.229,271080,2706130
梨山,北坑山,3,9621-4,6616,花崗石,121,1,57.1000,24,28,2.1743,2162.839,253290,2706780
梨山,江澤山,3,9621-4,6251,花崗石,121,14,7.5463,24,28,18.3994,3297.327,273860,2707300
梨山,班山,3,9621-4,6618,花崗石,121,8,33.7384,24,28,37.8049,2182.981,264460,2707880
梨山,榛山,3,9621-4,6617,花崗石,121,5,59.9391,24,28,48.9804,2488.677,260130,2708220
桃園,檜山,3,9622-1,6253,花崗石,121,27,30.1862,24,45,11.9326,1436.180,296360,2738540
桃園,六畜山,3,9622-1,6278,花崗石,121,15,11.4330,24,45,21.3377,1021.690,275600,2738770
桃園,待矢負,3,9622-1,6259,花崗石,121,22,17.6343,24,45,34.3976,1353.895,287570,2739200
桃園,插天山,3,9622-1,6260,花崗石,121,24,14.5069,24,45,44.6774,1907.113,290860,2739530
桃園,良羽烏山,3,9622-1,6258,花崗石,121,20,9.0471,24,46,47.7390,1039.474,283960,2741450
桃園,林望眼山,3,9622-1,6254,花崗石,121,29,2.8966,24,46,58.7211,743.906,298950,2741830
桃園,光城,3,9622-1,6235,花崗石,121,16,41.4892,24,47,2.5906,701.930,278120,2741890
桃園,竹頭角山,3,9622-1,6256,花崗石,121,18,12.6205,24,47,18.0310,943.537,280680,2742370
桃園,合脗頭,3,9622-1,6257,花崗石,121,22,58.0844,24,48,5.6764,836.291,288700,2743860
桃園,枕頭山,3,9622-1,4185,花崗石,121,19,31.7653,24,48,48.7690,630.983,282900,2745170
桃園,加母山,3,9622-1,6252,花崗石,121,28,32.1184,24,49,10.6020,1583.342,298070,2745890
桃園,溪州山,3,9622-1,8298,花崗石,121,16,8.6008,24,49,34.5284,576.527,277190,2746570
桃園,東眼山,3,9622-1,6261,花崗石,121,24,33.3008,24,49,36.8711,1213.165,291360,2746670
桃園,熊空南山,3,9622-1,4173,花崗石,121,26,58.4519,24,49,58.4746,909.413,295440,2747350
桃園,金平山,3,9622-1,4171,花崗石,121,22,21.0971,24,50,16.9797,993.059,287650,2747900
桃園,草嶺山,3,9622-1,1010,花崗石,121,17,11.3435,24,50,47.7340,347.675,278950,2748820
桃園,熊空山,3,9622-1,4179,花崗石,121,27,1.6899,24,52,12.8480,972.439,295510,2751480
桃園,金山面,3,9622-1,1122,花崗石,121,19,5.4027,24,52,26.7728,362.373,282140,2751880
桃園,雞罩山,3,9622-1,4177,花崗石,121,24,8.6564,24,53,23.8444,779.752,290650,2753650
桃園,錐子頭,3,9622-1,1106,花崗石,121,21,32.9099,24,53,48.9653,169.194,286280,2754410
桃園,長崁頭,3,9622-1,1036,花崗石,121,16,34.3515,24,53,54.1413,172.748,277900,2754550
桃園,崎頂,3,9622-1,內補98,銅標,121,16,34.0411,24,54,1.6062,180.406,277890,2754780
桃園,六寮崙山(竹崙山),3,9622-1,4183,花崗石,121,26,52.8995,24,54,36.5840,613.428,295250,2755910
桃園,烏塗窟山,3,9622-1,1089,花崗石,121,18,52.8977,24,54,40.1697,282.889,281780,2755980
桃園,溪南山,3,9622-1,976,花崗石,121,23,21.1783,24,55,35.1145,301.033,289310,2757690
桃園,鳶山,3,9622-1,1103,花崗石,121,20,12.8757,24,55,42.2638,321.088,284020,2757890
桃園,缺子坑,3,9622-1,內補023,青石,121,17,58.0935,24,55,55.6729,142.907,280240,2758300
桃園,媽祖山,3,9622-1,1081,花崗石,121,24,56.2008,24,56,54.4192,287.779,291960,2760140
桃園,大勤,3,9622-1,內補97,銅標,121,16,45.5273,24,56,54.9015,165.726,278200,2760120
桃園,大地園,3,9622-1,1052,花崗石,121,19,17.2439,24,57,0.6087,130.322,282460,2760300
桃園,溪墘厝庄,3,9622-1,內補009,觀音石,121,22,22.1046,24,57,6.5556,32.583,287640,2760500
桃園,風爐塞山,3,9622-1,654,花崗石,121,29,15.0899,24,58,15.8148,302.139,299220,2762670
桃園,彭福,3,9622-1,4178,花崗石,121,24,47.0381,24,58,38.0408,17.601,291700,2763320
桃園,石灰坑,3,9622-1,978,花崗石,121,21,51.0215,24,58,54.0836,373.954,286760,2763800
桃園,中路莊,3,9622-1,1065,花崗石,121,17,24.3582,24,58,58.6366,104.841,279280,2763930
桃園,山子頂,3,9622-1,720,花崗石,121,19,54.4022,24,59,12.6595,209.013,283490,2764370
土場,馬洋山,3,9622-2,6245,花崗石,121,16,9.3226,24,30,12.0100,2863.731,277280,2710800
土場,神代山,3,9622-2,6222,花崗石,121,28,1.5053,24,31,10.4910,1565.902,297320,2712650
土場,馬望女苦,3,9622-2,6241,花崗石,121,18,18.4282,24,31,30.4058,2584.384,280910,2713220
土場,留倉賀,3,9622-2,6249,花崗石,121,19,12.9441,24,32,6.8618,2407.875,282440,2714340
土場,馬望海,3,9622-2,6275,花崗石,121,17,58.8195,24,32,20.0639,2507.396,280360,2714740
土場,留茂安,3,9622-2,6227,花崗石,121,25,24.4221,24,32,20.3875,1368.271,292900,2714790
土場,島俱子,3,9622-2,6291,花崗石,121,22,54.3647,24,32,30.2946,2346.443,288670,2715080
土場,蕃社跡,3,9622-2,6279,花崗石,121,20,49.6191,24,32,59.5205,1547.792,285160,2715970
土場,十字路,3,9622-2,內補020,觀音石,121,28,45.6249,24,32,57.7529,1102.814,298560,2715960
土場,多聞,3,9622-2,6225,花崗石,121,28,39.7648,24,34,31.7668,755.392,298380,2718850
土場,四圍仙,3,9622-2,6226,花崗石,121,25,15.6619,24,33,57.5654,1645.742,292640,2717780
土場,養老,3,9622-2,6276,花崗石,121,15,21.7492,24,34,10.7589,2260.320,275930,2718140
土場,東保津寒,3,9622-2,內補445,觀音石,121,23,43.3121,24,34,12.7162,1963.288,290040,2718240
土場,東泰野寒,3,9622-2,6293,花崗石,121,19,55.1388,24,35,17.9718,2111.421,283620,2720230
土場,鎮子保,3,9622-2,6244,花崗石,121,16,53.9770,24,35,18.4633,2092.179,278520,2720230
土場,唐穗山,3,9622-2,6294,花崗石,121,24,28.7930,24,36,14.9673,2089.643,291310,2722000
土場,旗山,3,9622-2,6229,花崗石,121,29,30.4671,24,37,8.7093,1135.474,299790,2723680
土場,虎禮山,3,9622-2,6289,花崗石,121,19,42.6493,24,37,22.1587,2276.007,283260,2724050
土場,屯野生台,3,9622-2,6290,花崗石,121,15,49.4981,24,37,27.6348,1608.130,276700,2724200
土場,稜山,3,9622-2,6232,花崗石,121,25,37.2195,24,37,27.6913,1888.699,293230,2724240
土場,低陸山,3,9622-2,6292,花崗石,121,21,29.6153,24,38,0.9015,2160.022,286260,2725250
土場,芝生毛台,3,9622-2,6281,花崗石,121,18,1.3943,24,38,10.6552,1788.648,280400,2725530
土場,把加灣,3,9622-2,6297,花崗石,121,23,25.0915,24,38,22.1920,1501.468,289510,2725910
土場,婆羅山,3,9622-2,6230,花崗石,121,28,8.1377,24,38,28.3335,1415.377,297470,2726120
土場,束穗山,3,9622-2,6250,花崗石,121,15,31.4547,24,39,19.5724,1724.798,276180,2727640
土場,台亞夫,3,9622-2,6288,花崗石,121,20,14.1485,24,39,27.0854,1301.723,284130,2727890
土場,尖山,3,9622-2,6231,花崗石,121,26,25.2543,24,39,41.2884,1851.805,294570,2728360
土場,烏來山,3,9622-2,6243,花崗石,121,18,6.7555,24,40,9.4459,1431.968,280550,2729190
土場,馬崙砲台,3,9622-2,6267,花崗石,121,23,13.2851,24,41,10.8115,1230.018,289160,2731100
土場,大混山,3,9622-2,6270,花崗石,121,15,59.9225,24,41,26.6744,1541.302,276980,2731560
土場,馬望曾呂,3,9622-2,6268,花崗石,121,20,19.2800,24,41,26.6842,1576.971,284270,2731570
土場,埤谷山,3,9622-2,6266,花崗石,121,24,42.8001,24,41,33.8416,1520.151,291670,2731810
土場,塔曼山,3,9622-2,6263,花崗石,121,26,32.3768,24,42,28.1899,2130.494,294750,2733490
土場,鷹山,3,9622-2,6264,花崗石,121,21,47.5839,24,42,40.5166,885.402,286740,2733850
土場,茶墾,3,9622-2,6255,花崗石,121,28,30.1891,24,43,39.7832,1129.597,298050,2735710
土場,拉庫,3,9622-2,6233,花崗石,121,15,31.9783,24,43,51.6980,898.889,276180,2736020
土場,防列區山,3,9622-2,6262,花崗石,121,19,41.9313,24,43,52.8869,1379.310,283210,2736070
土場,拉拉山,3,9622-2,6265,花崗石,121,25,33.3143,24,43,55.8900,2030.831,293080,2736190
土場,烏嘴山,3,9622-2,6285,花崗石,121,17,25.0990,24,43,57.1365,1748.705,279360,2736190
竹東,境界山,3,9622-3,6236,花崗石,121,12,44.8120,24,30,12.0749,2910.020,271520,2710790
竹東,哈堪尼山,3,9622-3,6283,花崗石,121,1,37.3339,24,30,52.2227,1989.645,252730,2712010
竹東,野馬敢山,3,9622-3,6274,花崗石,121,6,26.1522,24,31,43.5632,1912.562,260860,2713590
竹東,天頓山,3,9622-3,6237,花崗石,121,8,57.6808,24,31,56.8362,1767.883,265130,2714010
竹東,佐藤山,3,9622-3,6280,花崗石,121,11,22.2091,24,32,20.7954,2332.061,269190,2714750
竹東,比林山,3,9622-3,6277,花崗石,121,4,21.2675,24,32,34.0890,1812.030,257350,2715150
竹東,布奴加里山,3,9622-3,6234,花崗石,121,14,8.2380,24,33,9.7331,2124.702,273860,2716260
竹東,大窩山,3,9622-3,6246,花崗石,121,3,15.4731,24,33,32.5259,1641.912,255500,2716940
竹東,霞喀羅大山,3,9622-3,6240,花崗石,121,11,7.7679,24,33,46.9775,2233.687,268780,2717400
竹東,鳥嘴山,3,9622-3,6295,花崗石,121,4,1.4809,24,34,57.3318,1550.984,256790,2719550
竹東,麥巴來山,3,9622-3,6284,花崗石,121,10,14.4846,24,35,33.1735,2113.289,267280,2720660
竹東,鵝公髻山,3,9622-3,6239,花崗石,121,4,2.5726,24,36,42.5463,1579.195,256820,2722790
竹東,鬼澤,3,9622-3,6272,花崗石,121,6,52.5128,24,36,59.0817,1040.438,261600,2723300
竹東,石麻達山,3,9622-3,6238,花崗石,121,14,30.1575,24,37,36.1967,1942.120,274470,2724460
竹東,扇子排山,3,9622-3,6271,花崗石,121,8,1.3174,24,38,21.7394,954.737,263530,2725850
竹東,猿山,3,9622-3,122,花崗石,121,1,2.1839,24,38,34.8022,462.742,251740,2726240
竹東,高台,3,9622-3,6286,花崗石,121,13,2.1230,24,39,21.3122,1509.602,271990,2727690
竹東,向天湖山,3,9622-3,6287,花崗石,121,9,28.7777,24,40,11.5987,1146.635,265990,2729230
竹東,五指山,3,9622-3,3,花崗石,121,4,41.5207,24,40,52.8256,662.912,257910,2730490
竹東,內橫屏山,3,9622-3,6282,花崗石,121,11,20.7946,24,41,12.7781,926.424,269130,2731110
竹東,拉洛山,3,9622-3,6242,花崗石,121,13,54.3610,24,41,25.5932,1156.444,273450,2731520
竹東,大山背,3,9622-3,5,花崗石,121,7,12.2699,24,41,52.0393,704.957,262140,2732310
竹東,尖石山,3,9622-3,6248,花崗石,121,13,9.6158,24,42,33.2436,1124.418,272190,2733590
竹東,四分林,3,9622-3,102,花崗石,121,1,20.7354,24,42,38.0945,194.807,252260,2733730
竹東,樹杷林,3,9622-3,101,花崗石,121,3,59.0753,24,44,0.4373,286.095,256710,2736260
竹東,沙坑,3,9622-3,4169,花崗石,121,8,17.3997,24,44,32.0937,398.121,263970,2737240
竹東,帽盒山,3,9622-3,4198,花崗石,121,13,4.1090,24,44,35.4411,837.643,272030,2737350
中壢,尖山,3,9622-4,陸補57,水泥柱,121,2,34.0077,24,45,22.8664,219.284,254320,2738800
中壢,石壁潭山,3,9622-4,100,花崗石,121,6,6.7604,24,45,30.3909,401.621,260300,2739030
中壢,赤柯山,3,9622-4,4199,花崗石,121,11,35.8502,24,45,30.4492,453.830,269540,2739040
中壢,五步哭山,3,9622-4,陸補178,花崗石,121,0,52.0252,24,45,31.4218,187.194,251460,2739060
中壢,下橫坑山,3,9622-4,88,花崗石,121,7,45.8616,24,46,1.0522,470.409,263080,2739980
中壢,二重埔,3,9622-4,陸補53,水泥柱,121,2,35.8987,24,46,44.3538,115.244,254370,2741300
中壢,高梘頭,3,9622-4,內補25,青石,121,4,34.1753,24,46,50.8627,175.032,257700,2741510
中壢,流民窩山,3,9622-4,48,花崗石,121,6,24.6183,24,47,38.6925,302.294,260800,2742980
中壢,柴梳山,3,9622-4,139,花崗石,121,0,41.7041,24,47,41.6400,67.530,251170,2743070
中壢,石牛山,3,9622-4,6247,花崗石,121,14,42.3690,24,47,43.0147,670.761,274780,2743130
中壢,頭排莊,3,9622-4,55,花崗石,121,10,19.3711,24,47,50.0959,222.047,267390,2743340
中壢,高種山,3,9622-4,57,花崗石,121,12,15.0096,24,48,49.2629,364.400,270630,2745160
中壢,面埔頂,3,9622-4,40,花崗石,121,8,8.9488,24,49,7.6064,294.791,263720,2745720
中壢,犁頭山,3,9622-4,97,花崗石,121,2,14.5817,24,49,23.0318,156.608,253770,2746190
中壢,上樟樹林,3,9622-4,96,花崗石,121,4,44.1755,24,50,31.2453,246.351,257970,2748290
中壢,銅鑼圈,3,9622-4,111,花崗石,121,12,7.0395,24,50,36.1675,308.095,270410,2748450
中壢,大茅埔,3,9622-4,842,花崗石,121,7,39.9043,24,51,30.1486,288.117,262910,2750100
中壢,坪頂埔,3,9622-4,內補182,觀音石,121,4,20.4532,24,51,53.7980,277.906,257310,2750830
中壢,平遍山,3,9622-4,內補183,青石,121,10,47.0118,24,52,2.8128,392.534,268160,2751110
中壢,,3,9622-4,內導423,觀音石,121,10,57.7718,24,52,3.8631,386.925,268460,2751150
中壢,,3,9622-4,內導392,觀音石,121,11,32.5411,24,52,37.9738,245.013,269430,2752200
中壢,,3,9622-4,內導374,觀音石,121,11,23.2109,24,52,49.7157,237.211,269170,2752560
中壢,圓山,3,9622-4,內補177,觀音石,121,1,2.9469,24,52,54.2903,127.630,251760,2752680
中壢,大金山,3,9622-4,980,花崗石,121,9,47.6926,24,53,25.9541,354.529,266490,2753670
中壢,山子頂,3,9622-4,內補193,青石,121,12,4.3041,24,53,37.5270,219.927,270320,2754030
中壢,,3,9622-4,內導405,觀音石,121,10,34.3391,24,53,47.9813,260.290,267800,2754350
中壢,茶廠,3,9622-4,內補99,銅十字標,121,14,32.8687,24,53,51.1579,207.964,274490,2754460
中壢,,3,9622-4,內導351,觀音石,121,10,17.5941,24,54,19.3395,235.159,267320,2755310
中壢,龜山頭,3,9622-4,710,水泥柱,121,8,26.5023,24,54,23.1458,219.289,264210,2755430
中壢,德盛,3,9622-4,內補176,觀音石,121,1,35.4669,24,54,34.7968,71.453,252670,2755780
中壢,,3,9622-4,內導404,觀音石,121,9,35.0644,24,54,34.9742,183.866,266130,2755790
中壢,三湖莊,3,9622-4,121,花崗石,121,3,8.0023,24,54,44.9247,101.427,255270,2756090
中壢,伯公崗,3,9622-4,內補175,觀音石,121,5,5.4128,24,55,24.9695,142.201,258560,2757320
中壢,后寮莊,3,9622-4,650,花崗石,121,13,27.0267,24,55,52.1873,169.395,272640,2758180
中壢,高山頂,3,9622-4,1015,花崗石,121,7,26.3487,24,55,57.3887,144.698,262520,2758320
中壢,B13,3,9622-4,內導403,觀音石,121,2,40.5559,24,56,9.7358,74.942,254500,2758700
中壢,福興莊,3,9622-4,內補184,觀音石,121,1,28.0185,24,56,10.5399,52.607,252460,2758720
中壢,E1,3,9622-4,內導412,觀音石,121,10,38.0475,24,56,38.8483,176.891,267890,2759600
中壢,高山下,3,9622-4,986,花崗石,121,10,17.2555,24,56,51.4618,175.201,267310,2759990
中壢,埔頂莊,3,9622-4,內補181,觀音石,121,13,57.1637,24,57,32.7974,136.197,273480,2761270
中壢,,3,9622-4,內導410,觀音石,121,4,58.9816,24,57,47.6265,73.870,258380,2761710
中壢,青埔莊,3,9622-4,959,花崗石,121,7,50.7812,24,57,57.4634,111.433,263200,2762020
中壢,三座山,3,9622-4,內補100,銅十字標,121,11,12.5632,24,58,11.4461,144.093,268860,2762460
中壢,,3,9622-4,內導385,觀音石,121,1,49.0328,24,58,22.0979,41.082,253050,2762770
中壢,新莊,3,9622-4,70,花崗石,121,1,40.2737,24,58,24.5422,35.000,252810,2762850
中壢,,3,9622-4,內導382,觀音石,121,5,4.1197,24,58,34.8670,73.123,258520,2763170
中壢,,3,9622-4,內導355,觀音石,121,4,46.5140,24,58,37.9973,70.216,258030,2763260
中壢,水尾,3,9622-4,740,花崗石,121,13,3.5637,24,58,41.0293,120.204,271970,2763370
中壢,,3,9622-4,內導379,觀音石,121,4,20.1119,24,58,43.8921,63.590,257290,2763440
中壢,甲頭屋莊,3,9622-4,902,花崗石,121,4,10.4493,24,58,44.5105,60.366,257020,2763460
中壢,,3,9622-4,內導381,觀音石,121,5,6.9442,24,59,9.1779,73.792,258600,2764220
中壢,新屋,3,9622-4,993,花崗石,121,6,3.1339,24,59,12.4361,86.340,260180,2764320
中壢,大崙山,3,9622-4,649,花崗石,121,9,34.7494,24,59,28.2172,111.383,266110,2764810
中壢,大埤,3,9622-4,內補022,青石,121,7,48.3831,24,59,50.7853,92.358,263130,2765500
三芝,錫板庄,3,9623-1,,花崗石,121,28,30.1798,25,15,31.0384,56.319,297850,2794510
淡水,圓山,3,9623-2,947,花崗石,121,27,47.7909,25,0,4.6750,29.705,296760,2766010
淡水,三角埔頂,3,9623-2,765,花崗石,121,23,32.1664,25,0,26.3901,284.561,289590,2766650
淡水,西盛庄,3,9623-2,1060,花崗石,121,25,35.7214,25,0,30.3536,9.956,293050,2766780
淡水,板電大樓,3,9623-2,內補69,圓型銅標,121,27,31.7125,25,0,33.2139,44.453,296300,2766880
淡水,舊路山,3,9623-2,1049,花崗石,121,21,28.5415,25,0,42.6408,237.927,286120,2767140
淡水,大檜溪嶺,3,9623-2,991,花崗石,121,19,20.5219,25,1,6.6577,251.364,282530,2767870
淡水,新海大橋,3,9623-2,陸補,觀音石,121,26,52.5004,25,1,57.0097,10.714,295200,2769460
淡水,中國時報,3,9623-2,內補233,銅標,121,29,16.7834,25,2,6.7438,22.774,299240,2769770
淡水,牛角坡,3,9623-2,792,花崗石,121,23,7.9453,25,2,24.7203,241.902,288900,2770290
淡水,二重埔庄,3,9623-2,664,花崗石,121,27,33.6266,25,2,37.9475,5.730,296340,2770720
淡水,陳厝坑,3,9623-2,844,花崗石,121,19,50.8769,25,3,11.7304,255.860,283370,2771720
淡水,南坎山,3,9623-2,999,花崗石,121,17,17.0175,25,4,6.7516,155.226,279060,2773400
淡水,大友庄,3,9623-2,713,銅標,121,27,52.8409,25,4,23.8163,13.971,296870,2773980
淡水,三重埔庄,3,9623-2,647,花崗石,121,29,13.6881,25,4,34.4124,4.827,299140,2774310
淡水,外寮,3,9623-2,1040,花崗石,121,24,19.9121,25,4,54.5665,227.404,290900,2774910
淡水,南勢埔,3,9623-2,1032,花崗石,121,20,41.6278,25,5,1.9754,258.305,284790,2775120
淡水,樹林口,3,9623-2,665,花崗石,121,22,42.1876,25,5,1.9807,249.220,288160,2775130
淡水,草子崎,3,9623-2,958,花崗石,121,19,3.3727,25,5,37.3219,228.937,282030,2776200
淡水,大古山,3,9623-2,968,花崗石,121,16,59.8066,25,6,15.4294,151.105,278570,2777360
淡水,西子頭,3,9623-2,982,花崗石,121,26,57.0830,25,6,54.7712,73.886,295290,2778620
淡水,太平嶺,3,9623-2,813,花崗石,121,22,39.0353,25,6,59.8544,220.363,288070,2778750
淡水,中福,3,9623-2,811,花崗石,121,19,3.9769,25,7,3.3887,168.440,282040,2778850
淡水,瑞樹坑,3,9623-2,1114,花崗石,121,21,54.7960,25,7,49.4239,198.118,286820,2780270
淡水,小八里分,3,9623-2,1102,花崗石,121,28,9.8906,25,8,45.8204,233.123,297320,2782040
淡水,樹林口,3,9623-2,1067,花崗石,121,28,5.0829,25,10,33.1623,293.538,297180,2785350
淡水,面天山,3,9623-2,1100,花崗石,121,29,47.7013,25,10,33.2686,977.345,300050,2785360
淡水,舊砲台,3,9623-2,1083,花崗石,121,25,22.3477,25,10,55.4117,45.391,292620,2786010
